config_id,encoder_depth,quantization_bits,ldpc_code_rate,qam_order,snr_db,channel_model,dataset,batch_size,feature_dim,payload_bits,header_bits,payload_bits_with_header,coded_bits,coded_bits_with_header,qam_bits_per_symbol,qam_symbols,qam_symbols_with_header,payload_bytes,payload_bytes_with_header,coded_bytes,coded_bytes_with_header,ldpc_padding_bits,bit_error_rate,bit_errors,block_errors,block_error_rate,ldpc_nonconvergence_rate,ldpc_blocks,ldpc_converged_blocks,ldpc_max_iterations_used,semantic_score,classifier_agreement,original_accuracy,recovered_accuracy,encoding_latency_ms,decoding_latency_ms
cifar10_vitb16_10000_d10_q2_r12_qam4_snr20,10,2,0.5,4,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,2,10240020,10320048,1280000.0,1290000.0,2560005.0,2580012.0,20,0.0,0,0,0.0,0.0,31605,31605,1,0.4494287669658661,0.7126,0.7948,0.6714,0.0,41343.2564560062
cifar10_vitb16_10000_d10_q2_r12_qam16_snr-10,10,2,0.5,16,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,4,5120010,5160024,1280000.0,1290000.0,2560005.0,2580012.0,20,0.4393009765625,4498442,31605,1.0,1.0,31605,0,25,0.0983648151159286,0.1929,0.7948,0.1906,0.0,331440.5967039929
cifar10_vitb16_10000_d10_q2_r12_qam16_snr-5,10,2,0.5,16,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,4,5120010,5160024,1280000.0,1290000.0,2560005.0,2580012.0,20,0.380140625,3892640,31605,1.0,1.0,31605,0,25,0.1493266224861145,0.2608,0.7948,0.252,0.0,380321.775507
cifar10_vitb16_10000_d10_q2_r12_qam16_snr0,10,2,0.5,16,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,4,5120010,5160024,1280000.0,1290000.0,2560005.0,2580012.0,20,0.275368359375,2819772,31605,1.0,1.0,31605,0,25,0.2093997746706009,0.366,0.7948,0.3475,0.0,524856.0477909923
cifar10_vitb16_10000_d10_q2_r12_qam16_snr5,10,2,0.5,16,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,4,5120010,5160024,1280000.0,1290000.0,2560005.0,2580012.0,20,0.1168314453125,1196354,31604,0.999968359436798,0.999968359436798,31605,1,25,0.2807857990264892,0.4886,0.7948,0.4738,0.0,558693.2131619978
cifar10_vitb16_10000_d10_q2_r12_qam16_snr10,10,2,0.5,16,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,4,5120010,5160024,1280000.0,1290000.0,2560005.0,2580012.0,20,3.14453125e-05,322,74,0.0023414016769498,0.0010124980224648,31605,31573,25,0.4493230581283569,0.7123,0.7948,0.6712,0.0,560016.4330760017
cifar10_vitb16_10000_d10_q2_r12_qam16_snr15,10,2,0.5,16,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,4,5120010,5160024,1280000.0,1290000.0,2560005.0,2580012.0,20,0.0,0,0,0.0,0.0,31605,31605,3,0.4494287669658661,0.7126,0.7948,0.6714,0.0,68254.73341500037
cifar10_vitb16_10000_d10_q2_r12_qam16_snr20,10,2,0.5,16,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,4,5120010,5160024,1280000.0,1290000.0,2560005.0,2580012.0,20,0.0,0,0,0.0,0.0,31605,31605,1,0.4494287669658661,0.7126,0.7948,0.6714,0.0,36528.17382399371
cifar10_vitb16_10000_d10_q2_r12_qam64_snr-10,10,2,0.5,64,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,6,3413340,3440016,1280000.0,1290000.0,2560005.0,2580012.0,20,0.46216552734375,4732575,31605,1.0,1.0,31605,0,25,0.0442666970193386,0.1147,0.7948,0.1181,0.0,384408.1410019935
cifar10_vitb16_10000_d10_q2_r12_qam64_snr-5,10,2,0.5,64,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,6,3413340,3440016,1280000.0,1290000.0,2560005.0,2580012.0,20,0.43000966796875,4403299,31605,1.0,1.0,31605,0,25,0.0666639432311058,0.1351,0.7948,0.1382,0.0,449698.42378099565
cifar10_vitb16_10000_d10_q2_r12_qam64_snr0,10,2,0.5,64,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,6,3413340,3440016,1280000.0,1290000.0,2560005.0,2580012.0,20,0.37162470703125,3805437,31605,1.0,1.0,31605,0,25,0.1054848656058311,0.1843,0.7948,0.1827,0.0,503557.2953179944
cifar10_vitb16_10000_d10_q2_r12_qam64_snr5,10,2,0.5,64,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,6,3413340,3440016,1280000.0,1290000.0,2560005.0,2580012.0,20,0.24936669921875,2553515,31605,1.0,1.0,31605,0,25,0.1401953548192978,0.2551,0.7948,0.251,0.0,501303.9317319999
cifar10_vitb16_10000_d10_q2_r12_qam64_snr10,10,2,0.5,64,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,6,3413340,3440016,1280000.0,1290000.0,2560005.0,2580012.0,20,0.0798873046875,818046,30702,0.9714285714285714,0.9719031798766018,31605,888,25,0.2729349732398987,0.4736,0.7948,0.4631,0.0,650650.2991250018
cifar10_vitb16_10000_d10_q2_r12_qam64_snr15,10,2,0.5,64,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,6,3413340,3440016,1280000.0,1290000.0,2560005.0,2580012.0,20,7.20703125e-05,738,139,0.0043980382850814,0.0012972630912829,31605,31564,25,0.4491698741912842,0.7128,0.7948,0.6713,0.0,486156.6681410041
cifar10_vitb16_10000_d10_q2_r12_qam64_snr20,10,2,0.5,64,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,6,3413340,3440016,1280000.0,1290000.0,2560005.0,2580012.0,20,0.0,0,0,0.0,0.0,31605,31605,4,0.4494287669658661,0.7126,0.7948,0.6714,0.0,140507.2030169904
cifar10_vitb16_10000_d10_q2_r12_qam256_snr-10,10,2,0.5,256,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,8,2560005,2580012,1280000.0,1290000.0,2560005.0,2580012.0,20,0.47385341796875,4852259,31605,1.0,1.0,31605,0,25,0.0539504438638687,0.1379,0.7948,0.1364,0.0,722783.6844869961
cifar10_vitb16_10000_d10_q2_r12_qam256_snr-5,10,2,0.5,256,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,8,2560005,2580012,1280000.0,1290000.0,2560005.0,2580012.0,20,0.44611220703125,4568189,31605,1.0,1.0,31605,0,25,0.0843321084976196,0.1669,0.7948,0.1658,0.0,560313.755901996
cifar10_vitb16_10000_d10_q2_r12_qam256_snr0,10,2,0.5,256,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,8,2560005,2580012,1280000.0,1290000.0,2560005.0,2580012.0,20,0.39826357421875,4078219,31605,1.0,1.0,31605,0,25,0.1222897246479988,0.2239,0.7948,0.2216,0.0,802828.4047999987
cifar10_vitb16_10000_d10_q2_r12_qam256_snr5,10,2,0.5,256,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,8,2560005,2580012,1280000.0,1290000.0,2560005.0,2580012.0,20,0.32906103515625,3369585,31605,1.0,1.0,31605,0,25,0.1681516170501709,0.3047,0.7948,0.2962,0.0,698527.7310719976
cifar10_vitb16_10000_d10_q2_r12_qam256_snr10,10,2,0.5,256,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,8,2560005,2580012,1280000.0,1290000.0,2560005.0,2580012.0,20,0.21823525390625,2234729,31605,1.0,1.0,31605,0,25,0.2313780784606933,0.4199,0.7948,0.4073,0.0,901380.3095999976
cifar10_vitb16_10000_d10_q2_r12_qam256_snr15,10,2,0.5,256,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,8,2560005,2580012,1280000.0,1290000.0,2560005.0,2580012.0,20,0.05598642578125,573301,27038,0.8554975478563518,0.8606866002214839,31605,4403,25,0.339136391878128,0.5852,0.7948,0.5603,0.0,698222.9366750035
cifar10_vitb16_10000_d10_q2_r12_qam256_snr20,10,2,0.5,256,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,8,2560005,2580012,1280000.0,1290000.0,2560005.0,2580012.0,20,2.9296875e-06,30,5,0.0001582028160101,0.000126562252808,31605,31601,25,0.449414998292923,0.7126,0.7948,0.6714,0.0,563116.9636519989
cifar10_vitb16_10000_d10_q2_r23_qam4_snr-10,10,2,0.6666666666666666,4,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,2,7680096,7740036,1280000.0,1290000.0,1920024.0,1935009.0,128,0.37600107421875,3850251,23704,1.0,1.0,23704,0,25,0.0512465946376323,0.1492,0.7948,0.1458,0.0,216093.2567570053
cifar10_vitb16_10000_d10_q2_r23_qam4_snr-5,10,2,0.6666666666666666,4,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,2,7680096,7740036,1280000.0,1290000.0,1920024.0,1935009.0,128,0.28616591796875,2930339,23704,1.0,1.0,23704,0,25,0.0938135311007499,0.2029,0.7948,0.1969,0.0,361451.39932299935
cifar10_vitb16_10000_d10_q2_r23_qam4_snr0,10,2,0.6666666666666666,4,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,2,7680096,7740036,1280000.0,1290000.0,1920024.0,1935009.0,128,0.14985615234375,1534527,23704,1.0,1.0,23704,0,25,0.1815679371356964,0.3315,0.7948,0.3221,0.0,249534.68583500216
cifar10_vitb16_10000_d10_q2_r23_qam4_snr5,10,2,0.6666666666666666,4,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,2,7680096,7740036,1280000.0,1290000.0,1920024.0,1935009.0,128,5.283203125e-05,541,103,0.0043452581842726,0.0036702666216672,23704,23617,25,0.4492413997650146,0.7125,0.7948,0.6714,0.0,214221.904844002
cifar10_vitb16_10000_d10_q2_r23_qam4_snr10,10,2,0.6666666666666666,4,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,2,7680096,7740036,1280000.0,1290000.0,1920024.0,1935009.0,128,0.0,0,0,0.0,0.0,23704,23704,2,0.4494287669658661,0.7126,0.7948,0.6714,0.0,24379.18745799834
cifar10_vitb16_10000_d10_q2_r23_qam4_snr15,10,2,0.6666666666666666,4,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,2,7680096,7740036,1280000.0,1290000.0,1920024.0,1935009.0,128,0.0,0,0,0.0,0.0,23704,23704,1,0.4494287669658661,0.7126,0.7948,0.6714,0.0,15711.100375992828
cifar10_vitb16_10000_d10_q2_r23_qam4_snr20,10,2,0.6666666666666666,4,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,2,7680096,7740036,1280000.0,1290000.0,1920024.0,1935009.0,128,0.0,0,0,0.0,0.0,23704,23704,1,0.4494287669658661,0.7126,0.7948,0.6714,0.0,15279.460064994057
cifar10_vitb16_10000_d10_q2_r23_qam16_snr-10,10,2,0.6666666666666666,16,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,4,3840048,3870018,1280000.0,1290000.0,1920024.0,1935009.0,128,0.440478125,4510496,23704,1.0,1.0,23704,0,25,0.0988893285393714,0.1898,0.7948,0.1859,0.0,317394.8185850095
cifar10_vitb16_10000_d10_q2_r23_qam16_snr-5,10,2,0.6666666666666666,16,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,4,3840048,3870018,1280000.0,1290000.0,1920024.0,1935009.0,128,0.3826630859375,3918470,23704,1.0,1.0,23704,0,25,0.1508254557847976,0.2656,0.7948,0.257,0.0,295985.7328720027
cifar10_vitb16_10000_d10_q2_r23_qam16_snr0,10,2,0.6666666666666666,16,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,4,3840048,3870018,1280000.0,1290000.0,1920024.0,1935009.0,128,0.28422001953125,2910413,23704,1.0,1.0,23704,0,25,0.2085188180208206,0.3582,0.7948,0.3478,0.0,244383.8998700012
cifar10_vitb16_10000_d10_q2_r23_qam16_snr5,10,2,0.6666666666666666,16,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,4,3840048,3870018,1280000.0,1290000.0,1920024.0,1935009.0,128,0.157408203125,1611860,23704,1.0,1.0,23704,0,25,0.2600078880786896,0.4448,0.7948,0.4306,0.0,251882.4127400003
cifar10_vitb16_10000_d10_q2_r23_qam16_snr10,10,2,0.6666666666666666,16,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,4,3840048,3870018,1280000.0,1290000.0,1920024.0,1935009.0,128,0.0026359375,26992,2677,0.1129345258184272,0.1093486331420857,23704,21112,25,0.441941887140274,0.7054,0.7948,0.6638,0.0,282967.4430359956
cifar10_vitb16_10000_d10_q2_r23_qam16_snr15,10,2,0.6666666666666666,16,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,4,3840048,3870018,1280000.0,1290000.0,1920024.0,1935009.0,128,0.0,0,0,0.0,0.0,23704,23704,3,0.4494287669658661,0.7126,0.7948,0.6714,0.0,70720.04341500724
cifar10_vitb16_10000_d10_q2_r23_qam16_snr20,10,2,0.6666666666666666,16,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,4,3840048,3870018,1280000.0,1290000.0,1920024.0,1935009.0,128,0.0,0,0,0.0,0.0,23704,23704,1,0.4494287669658661,0.7126,0.7948,0.6714,0.0,39447.34600400261
cifar10_vitb16_10000_d10_q2_r23_qam64_snr-10,10,2,0.6666666666666666,64,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,6,2560032,2580012,1280000.0,1290000.0,1920024.0,1935009.0,128,0.46171279296875,4727939,23704,1.0,1.0,23704,0,25,0.0462767481803894,0.1163,0.7948,0.1178,0.0,305432.6985850057
cifar10_vitb16_10000_d10_q2_r23_qam64_snr-5,10,2,0.6666666666666666,64,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,6,2560032,2580012,1280000.0,1290000.0,1920024.0,1935009.0,128,0.430341015625,4406692,23704,1.0,1.0,23704,0,25,0.0696684643626213,0.1415,0.7948,0.1402,0.0,285461.7704640041
cifar10_vitb16_10000_d10_q2_r23_qam64_snr0,10,2,0.6666666666666666,64,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,6,2560032,2580012,1280000.0,1290000.0,1920024.0,1935009.0,128,0.37501279296875,3840131,23704,1.0,1.0,23704,0,25,0.1123547703027725,0.1839,0.7948,0.183,0.0,362600.595476004
cifar10_vitb16_10000_d10_q2_r23_qam64_snr5,10,2,0.6666666666666666,64,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,6,2560032,2580012,1280000.0,1290000.0,1920024.0,1935009.0,128,0.25659306640625,2627513,23704,1.0,1.0,23704,0,25,0.1351782530546188,0.2437,0.7948,0.2364,0.0,450070.779980997
cifar10_vitb16_10000_d10_q2_r23_qam64_snr10,10,2,0.6666666666666666,64,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,6,2560032,2580012,1280000.0,1290000.0,1920024.0,1935009.0,128,0.136456640625,1397316,23704,1.0,1.0,23704,0,25,0.2132650166749954,0.3881,0.7948,0.3684,0.0,430567.2937930067
cifar10_vitb16_10000_d10_q2_r23_qam64_snr15,10,2,0.6666666666666666,64,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,6,2560032,2580012,1280000.0,1290000.0,1920024.0,1935009.0,128,0.00138916015625,14225,1545,0.0651788727640904,0.0640398245021937,23704,22186,25,0.4443658292293548,0.7062,0.7948,0.6645,0.0,291475.5422830058
cifar10_vitb16_10000_d10_q2_r23_qam64_snr20,10,2,0.6666666666666666,64,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,6,2560032,2580012,1280000.0,1290000.0,1920024.0,1935009.0,128,0.0,0,0,0.0,0.0,23704,23704,4,0.4494287669658661,0.7126,0.7948,0.6714,0.0,101250.35810100236
cifar10_vitb16_10000_d10_q2_r23_qam256_snr-10,10,2,0.6666666666666666,256,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,8,1920024,1935009,1280000.0,1290000.0,1920024.0,1935009.0,128,0.47441806640625,4858041,23704,1.0,1.0,23704,0,25,0.0530139580368995,0.1354,0.7948,0.1341,0.0,481190.48721099534
cifar10_vitb16_10000_d10_q2_r23_qam256_snr-5,10,2,0.6666666666666666,256,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,8,1920024,1935009,1280000.0,1290000.0,1920024.0,1935009.0,128,0.44699033203125,4577181,23704,1.0,1.0,23704,0,25,0.0831051245331764,0.1674,0.7948,0.1635,0.0,568446.2754350025
cifar10_vitb16_10000_d10_q2_r23_qam256_snr0,10,2,0.6666666666666666,256,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,8,1920024,1935009,1280000.0,1290000.0,1920024.0,1935009.0,128,0.40096875,4105920,23704,1.0,1.0,23704,0,25,0.119308017194271,0.2241,0.7948,0.2189,0.0,523897.1102569994
cifar10_vitb16_10000_d10_q2_r23_qam256_snr5,10,2,0.6666666666666666,256,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,8,1920024,1935009,1280000.0,1290000.0,1920024.0,1935009.0,128,0.34015869140625,3483225,23704,1.0,1.0,23704,0,25,0.1676225364208221,0.2966,0.7948,0.2894,0.0,599554.3881209961
cifar10_vitb16_10000_d10_q2_r23_qam256_snr10,10,2,0.6666666666666666,256,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,8,1920024,1935009,1280000.0,1290000.0,1920024.0,1935009.0,128,0.24040869140625,2461785,23704,1.0,1.0,23704,0,25,0.2355302423238754,0.4356,0.7948,0.4206,0.0,674497.708060997
cifar10_vitb16_10000_d10_q2_r23_qam256_snr15,10,2,0.6666666666666666,256,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,8,1920024,1935009,1280000.0,1290000.0,1920024.0,1935009.0,128,0.13189599609375,1350615,23704,1.0,1.0,23704,0,25,0.286835253238678,0.5271,0.7948,0.5049,0.0,655945.5216139976
cifar10_vitb16_10000_d10_q2_r23_qam256_snr20,10,2,0.6666666666666666,256,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,15360192,15480072,8,1920024,1935009,1280000.0,1290000.0,1920024.0,1935009.0,128,0.00436015625,44648,4098,0.1728822139723253,0.1637698278771515,23704,19822,25,0.4377202987670898,0.7029,0.7948,0.6647,0.0,525277.8776920021
cifar10_vitb16_10000_d10_q2_r34_qam4_snr-10,10,2,0.75,4,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,2,6826680,6880140,1280000.0,1290000.0,1706670.0,1720035.0,20,0.37576513671875,3847835,21070,1.0,1.0,21070,0,25,0.0517459474503994,0.1521,0.7948,0.1496,0.0,200478.91633499967
cifar10_vitb16_10000_d10_q2_r34_qam4_snr-5,10,2,0.75,4,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,2,6826680,6880140,1280000.0,1290000.0,1706670.0,1720035.0,20,0.286923828125,2938100,21070,1.0,1.0,21070,0,25,0.0925181061029434,0.2019,0.7948,0.1988,0.0,194772.34652099287
cifar10_vitb16_10000_d10_q2_r34_qam4_snr0,10,2,0.75,4,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,2,6826680,6880140,1280000.0,1290000.0,1706670.0,1720035.0,20,0.15626904296875,1600195,21070,1.0,1.0,21070,0,25,0.1758107542991638,0.3216,0.7948,0.3131,0.0,200340.26160099893
cifar10_vitb16_10000_d10_q2_r34_qam4_snr5,10,2,0.75,4,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,2,6826680,6880140,1280000.0,1290000.0,1706670.0,1720035.0,20,0.00118837890625,12169,1479,0.0701945894636924,0.0682961556715709,21070,19631,25,0.444659411907196,0.7058,0.7948,0.6646,0.0,271534.098999
cifar10_vitb16_10000_d10_q2_r34_qam4_snr10,10,2,0.75,4,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,2,6826680,6880140,1280000.0,1290000.0,1706670.0,1720035.0,20,0.0,0,0,0.0,0.0,21070,21070,2,0.4494287669658661,0.7126,0.7948,0.6714,0.0,42861.55742599658
cifar10_vitb16_10000_d10_q2_r34_qam4_snr15,10,2,0.75,4,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,2,6826680,6880140,1280000.0,1290000.0,1706670.0,1720035.0,20,0.0,0,0,0.0,0.0,21070,21070,1,0.4494287669658661,0.7126,0.7948,0.6714,0.0,26905.03432800324
cifar10_vitb16_10000_d10_q2_r34_qam4_snr20,10,2,0.75,4,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,2,6826680,6880140,1280000.0,1290000.0,1706670.0,1720035.0,20,0.0,0,0,0.0,0.0,21070,21070,1,0.4494287669658661,0.7126,0.7948,0.6714,0.0,27168.681623996235
cifar10_vitb16_10000_d10_q2_r34_qam16_snr-10,10,2,0.75,16,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,4,3413340,3440070,1280000.0,1290000.0,1706670.0,1720035.0,20,0.44041357421875,4509835,21070,1.0,1.0,21070,0,25,0.0991126969456672,0.1896,0.7948,0.1839,0.0,293095.82844699617
cifar10_vitb16_10000_d10_q2_r34_qam16_snr-5,10,2,0.75,16,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,4,3413340,3440070,1280000.0,1290000.0,1706670.0,1720035.0,20,0.38302314453125,3922157,21070,1.0,1.0,21070,0,25,0.14954774081707,0.2651,0.7948,0.2595,0.0,211654.17729099863
cifar10_vitb16_10000_d10_q2_r34_qam16_snr0,10,2,0.75,16,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,4,3413340,3440070,1280000.0,1290000.0,1706670.0,1720035.0,20,0.28479716796875,2916323,21070,1.0,1.0,21070,0,25,0.20827616751194,0.3589,0.7948,0.3474,0.0,370535.3866089936
cifar10_vitb16_10000_d10_q2_r34_qam16_snr5,10,2,0.75,16,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,4,3413340,3440070,1280000.0,1290000.0,1706670.0,1720035.0,20,0.162939453125,1668500,21070,1.0,1.0,21070,0,25,0.2556503713130951,0.4505,0.7948,0.4378,0.0,372603.5774060001
cifar10_vitb16_10000_d10_q2_r34_qam16_snr10,10,2,0.75,16,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,4,3413340,3440070,1280000.0,1290000.0,1706670.0,1720035.0,20,0.02672255859375,273639,16578,0.7868058851447556,0.7865685809207403,21070,4497,25,0.3836621344089508,0.635,0.7948,0.6024,0.0,393373.5548130062
cifar10_vitb16_10000_d10_q2_r34_qam16_snr15,10,2,0.75,16,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,4,3413340,3440070,1280000.0,1290000.0,1706670.0,1720035.0,20,0.0,0,0,0.0,0.0,21070,21070,4,0.4494287669658661,0.7126,0.7948,0.6714,0.0,75085.43725999334
cifar10_vitb16_10000_d10_q2_r34_qam16_snr20,10,2,0.75,16,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,4,3413340,3440070,1280000.0,1290000.0,1706670.0,1720035.0,20,0.0,0,0,0.0,0.0,21070,21070,1,0.4494287669658661,0.7126,0.7948,0.6714,0.0,32595.28016899276
cifar10_vitb16_10000_d10_q2_r34_qam64_snr-10,10,2,0.75,64,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,6,2275560,2293380,1280000.0,1290000.0,1706670.0,1720035.0,20,0.46159990234375,4726783,21070,1.0,1.0,21070,0,25,0.0456123650074005,0.1184,0.7948,0.1167,0.0,396347.89692900085
cifar10_vitb16_10000_d10_q2_r34_qam64_snr-5,10,2,0.75,64,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,6,2275560,2293380,1280000.0,1290000.0,1706670.0,1720035.0,20,0.4297703125,4400848,21070,1.0,1.0,21070,0,25,0.069449283182621,0.1445,0.7948,0.1443,0.0,403341.5391859962
cifar10_vitb16_10000_d10_q2_r34_qam64_snr0,10,2,0.75,64,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,13653360,13760280,6,2275560,2293380,1280000.0,1290000.0,1706670.0,1720035.0,20,0.37430283203125,3832861,21070,1.0,1.0,21070,0,25,0.1141893565654754,0.1865,0.7948,0.1828,0.0,286492.0956540081
